No,주소,경도,위도,상태,세부위치,설치장소설명,형태,담당,관리기관 번호
13,서울특별시 성동구 금호동4가 1109,127.0209747,37.54814341,정좌표,서울특별시 성동구 금호동4가 1109 우리은행 공원 앞,,일반+담배꽁초 ,가로환경미화원,
14,서울특별시 성동구 금호동 4가 340,127.0224317,37.54474613,정좌표,"서울특별시 성동구 금호동 4가 340 금호로 17, 서울숲푸르지오 버스정류장 앞",,일반+담배꽁초 ,가로환경미화원,
15,서울특별시 성동구 옥수동 559,127.0119926,37.54201604,정좌표,서울특별시 성동구 옥수동 559 농협 옥수지점 앞,,일반+담배꽁초 ,가로환경미화원,
16,서울특별시 성동구 옥수동 428,127.0115265,37.54325604,정좌표,서울특별시 성동구 옥수동 428 옥수 극동아파트 정문 앞,,일반+담배꽁초 ,가로환경미화원,
17,서울특별시 성동구 옥수동 561,127.0138212,37.54495024,정좌표,"서울특별시 성동구 옥수동 561 매봉길 13, 옥수리버젠 203동 앞",,일반+담배꽁초 ,가로환경미화원,
18,서울특별시 성동구 옥수동 561,127.0138212,37.54495024,정좌표,"서울특별시 성동구 옥수동 561 매봉길 13, 옥수리버젠 112동 앞",,일반+담배꽁초 ,가로환경미화원,
19,서울특별시 성동구 성수동1가 656-75,127.0441603,37.54781895,정좌표,서울특별시 성동구 성수동1가 656-75 재향군인회 앞,,담배꽁초 수거용,가로환경미화원,
20,서울특별시 성동구 성수동1가 656-335,127.0449306,37.54186073,정좌표,서울특별시 성동구 성수동1가 656-335 대한통운 택배 앞,,담배꽁초 수거용,가로환경미화원,
21,서울특별시 성동구 성수동1가 685-701,127.0433199,37.54291084,정좌표,서울특별시 성동구 성수동1가 685-701 분당선 서울숲역 3번출구 앞,,일반쓰레기,가로환경미화원,
22,서울특별시 성동구 성수동1가 685-701,127.0433199,37.54291084,정좌표,서울특별시 성동구 성수동1가 685-701 분당선 서울숲역 3번출구 앞,, 재활용쓰레기 수거용,가로환경미화원,
23,서울특별시 성동구 성수동1가 685-580,127.04437,37.5463256,정좌표,서울특별시 성동구 성수동1가 685-580 성수1가 2동 주민센터 앞,,일반+담배꽁초,가로환경미화원,
24,서울특별시 성동구 성수동1가 685-580,127.04437,37.5463256,정좌표,서울특별시 성동구 성수동1가 685-580 성수1가 2동 주민센터 앞,,재활용쓰레기 수거용,가로환경미화원,
25,서울특별시 성동구 성수동2가 236-7,127.0605516,37.53689234,정좌표,서울특별시 성동구 성수동2가 236-7 신흥보세창고 앞,,일반쓰레기,가로환경미화원,
26,서울특별시 성동구 성수동2가 299-239,127.0553182,37.54947528,정좌표,서울특별시 성동구 성수동2가 299-239 도요타 앞,,일반쓰레기,가로환경미화원,
27,서울특별시 성동구 성수동2가 280-41,127.0619755,37.5478952,정좌표,서울특별시 성동구 성수동2가 280-41 CU 앞,,일반쓰레기,가로환경미화원,
28,서울특별시 성동구 성수동2가 315-1,127.056596,37.54398452,정좌표,서울특별시 성동구 성수동2가 315-1 보들리애 치킨 앞,,일반쓰레기,가로환경미화원,
29,서울특별시 성동구 성수동2가 300-5,127.055056,37.54518644,정좌표,서울특별시 성동구 성수동2가 300-5 성수역 1번 출구,,일반쓰레기,가로환경미화원,
30,서울특별시 성동구 성수동2가 279-50,127.0652804,37.54537176,정좌표,서울특별시 성동구 성수동2가 279-50 IBK 기업은행 앞,,담배꽁초 수거용,가로환경미화원,
31,서울특별시 성동구 성수동2가 331-8,127.0561215,37.53867022,정좌표,서울특별시 성동구 성수동2가 331-8 교촌치킨 앞,,담배꽁초 수거용,가로환경미화원,
32,서울특별시 성동구 성수동2가 231-1,127.0602872,37.53782744,정좌표,서울특별시 성동구 성수동2가 231-1 소방서 앞,,담배꽁초 수거용,가로환경미화원,
33,서울특별시 성동구 성수동 2가 275-6,127.062596,37.54037431,정좌표,서울특별시 성동구 성수동 2가 275-6 참나무로 바베큐 앞,,담배꽁초 수거용,가로환경미화원,
34,서울특별시 성동구 송정동 66-263,127.0639967,37.54837826,정좌표,서울특별시 성동구 송정동 66-263 남상정 세무사 앞,,일반쓰레기,가로환경미화원,
35,서울특별시 성동구 용답동 62-2,127.0542102,37.56521842,정좌표,서울특별시 성동구 용답동 62-2 용답동 다이소 앞,,일반쓰레기,가로환경미화원,
